# x_m,y_m,w_tr_right_m,w_tr_left_m
11.6325,1.6425,0.1725,0.1725
11.6212,1.6425,0.1725,0.1725
11.6100,1.6425,0.1725,0.1725
11.5987,1.6425,0.1725,0.1725
11.5875,1.6425,0.1725,0.1725
11.5762,1.6425,0.1725,0.1725
11.5650,1.6425,0.1725,0.1725
11.5537,1.6425,0.1725,0.1725
11.5425,1.6425,0.1725,0.1725
11.5312,1.6425,0.1725,0.1725
11.5200,1.6425,0.1725,0.1725
11.5087,1.6425,0.1725,0.1725
11.4975,1.6425,0.1725,0.1725
11.4863,1.6425,0.1725,0.1725
11.4750,1.6425,0.1725,0.1725
11.4637,1.6425,0.1725,0.1725
11.4525,1.6425,0.1725,0.1725
11.4413,1.6425,0.1725,0.1725
11.4300,1.6425,0.1725,0.1725
11.4187,1.6425,0.1725,0.1725
11.4075,1.6425,0.1725,0.1725
11.3963,1.6425,0.1725,0.1725
11.3850,1.6425,0.1725,0.1725
11.3737,1.6425,0.1725,0.1725
11.3625,1.6425,0.1725,0.1725
11.3513,1.6425,0.1725,0.1725
11.3400,1.6425,0.1725,0.1725
11.3287,1.6425,0.1725,0.1725
11.3175,1.6425,0.1725,0.1725
11.3063,1.6425,0.1725,0.1725
11.2950,1.6425,0.1725,0.1725
11.2837,1.6425,0.1725,0.1725
11.2725,1.6425,0.1725,0.1725
11.2613,1.6425,0.1725,0.1725
11.2500,1.6425,0.1725,0.1725
11.2387,1.6425,0.1725,0.1725
11.2275,1.6425,0.1725,0.1725
11.2162,1.6425,0.1725,0.1725
11.2050,1.6425,0.1725,0.1725
11.1937,1.6425,0.1725,0.1725
11.1825,1.6425,0.1725,0.1725
11.1712,1.6425,0.1725,0.1725
11.1600,1.6425,0.1725,0.1725
11.1487,1.6425,0.1725,0.1725
11.1375,1.6425,0.1725,0.1725
11.1262,1.6425,0.1725,0.1725
11.1150,1.6425,0.1725,0.1725
11.1037,1.6425,0.1725,0.1725
11.0925,1.6425,0.1725,0.1725
11.0812,1.6425,0.1725,0.1725
11.0700,1.6425,0.1725,0.1725
11.0587,1.6425,0.1725,0.1725
11.0475,1.6425,0.1725,0.1725
11.0362,1.6425,0.1725,0.1725
11.0250,1.6425,0.1725,0.1725
11.0137,1.6425,0.1725,0.1725
11.0025,1.6425,0.1725,0.1725
10.9912,1.6425,0.1725,0.1725
10.9800,1.6425,0.1725,0.1725
10.9688,1.6425,0.1725,0.1725
10.9575,1.6425,0.1725,0.1725
10.9462,1.6425,0.1725,0.1725
10.9350,1.6425,0.1725,0.1725
10.9238,1.6425,0.1725,0.1725
10.9125,1.6425,0.1725,0.1725
10.9012,1.6425,0.1725,0.1725
10.8900,1.6425,0.1725,0.1725
10.8788,1.6425,0.1725,0.1725
10.8675,1.6425,0.1725,0.1725
10.8562,1.6425,0.1725,0.1725
10.8450,1.6425,0.1725,0.1725
10.8338,1.6425,0.1725,0.1725
10.8225,1.6425,0.1725,0.1725
10.8112,1.6425,0.1725,0.1725
10.8000,1.6425,0.1725,0.1725
10.7888,1.6425,0.1725,0.1725
10.7775,1.6425,0.1725,0.1725
10.7662,1.6425,0.1725,0.1725
10.7550,1.6425,0.1725,0.1725
10.7438,1.6425,0.1725,0.1725
10.7325,1.6425,0.1725,0.1725
10.7212,1.6425,0.1725,0.1725
10.7100,1.6425,0.1725,0.1725
10.6988,1.6425,0.1725,0.1725
10.6875,1.6425,0.1725,0.1725
10.6762,1.6425,0.1725,0.1725
10.6650,1.6425,0.1725,0.1725
10.6537,1.6425,0.1725,0.1725
10.6425,1.6425,0.1725,0.1725
10.6312,1.6425,0.1725,0.1725
10.6200,1.6425,0.1725,0.1725
10.6087,1.6425,0.1725,0.1725
10.5975,1.6425,0.1725,0.1725
10.5862,1.6425,0.1725,0.1725
10.5750,1.6425,0.1725,0.1725
10.5637,1.6425,0.1725,0.1725
10.5525,1.6425,0.1725,0.1725
10.5412,1.6425,0.1725,0.1725
10.5300,1.6425,0.1725,0.1725
10.5187,1.6425,0.1725,0.1725
10.5075,1.6425,0.1725,0.1725
10.4962,1.6425,0.1725,0.1725
10.4850,1.6425,0.1725,0.1725
10.4737,1.6425,0.1725,0.1725
10.4625,1.6425,0.1725,0.1725
10.4512,1.6425,0.1725,0.1725
10.4400,1.6425,0.1725,0.1725
10.4287,1.6425,0.1725,0.1725
10.4175,1.6425,0.1725,0.1725
10.4062,1.6425,0.1725,0.1725
10.3950,1.6425,0.1725,0.1725
10.3837,1.6425,0.1725,0.1725
10.3725,1.6425,0.1721,0.1721
10.3613,1.6425,0.1708,0.1708
10.3500,1.6537,0.1687,0.1687
10.3387,1.6537,0.1687,0.1687
10.3275,1.6537,0.1687,0.1687
10.3163,1.6537,0.1687,0.1687
10.3050,1.6537,0.1687,0.1687
10.2937,1.6537,0.1684,0.1684
10.2825,1.6650,0.1650,0.1650
10.2713,1.6650,0.1650,0.1650
10.2600,1.6650,0.1652,0.1652
10.2487,1.6650,0.1654,0.1654
10.2375,1.6650,0.1657,0.1657
10.2263,1.6650,0.1661,0.1661
10.2150,1.6650,0.1665,0.1665
10.2037,1.6650,0.1671,0.1671
10.1925,1.6650,0.1677,0.1677
10.1813,1.6650,0.1684,0.1684
10.1700,1.6763,0.1656,0.1656
10.1587,1.6763,0.1664,0.1664
10.1475,1.6763,0.1674,0.1674
10.1363,1.6763,0.1685,0.1685
10.1250,1.6763,0.1685,0.1685
10.1137,1.6875,0.1672,0.1672
10.1025,1.6875,0.1685,0.1685
10.0913,1.6875,0.1692,0.1692
10.0800,1.6987,0.1679,0.1679
10.0687,1.6987,0.1695,0.1695
10.0575,1.7100,0.1677,0.1677
10.0462,1.7100,0.1687,0.1687
10.0350,1.7212,0.1679,0.1679
10.0237,1.7212,0.1675,0.1675
10.0125,1.7325,0.1685,0.1685
10.0012,1.7325,0.1666,0.1666
9.9900,1.7437,0.1679,0.1679
9.9787,1.7437,0.1661,0.1661
9.9675,1.7550,0.1672,0.1672
9.9562,1.7662,0.1661,0.1661
9.9450,1.7662,0.1652,0.1652
9.9337,1.7775,0.1658,0.1658
9.9225,1.7887,0.1654,0.1654
9.9112,1.8000,0.1644,0.1644
9.9000,1.8113,0.1635,0.1635
9.8887,1.8225,0.1628,0.1628
9.8775,1.8337,0.1623,0.1623
9.8662,1.8450,0.1619,0.1619
9.8550,1.8562,0.1618,0.1618
9.8438,1.8675,0.1618,0.1618
9.8438,1.8787,0.1592,0.1592
9.8325,1.8900,0.1595,0.1595
9.8212,1.9012,0.1599,0.1599
9.8100,1.9125,0.1605,0.1605
9.7988,1.9237,0.1613,0.1613
9.7875,1.9350,0.1618,0.1618
9.7762,1.9463,0.1618,0.1618
9.7650,1.9575,0.1613,0.1613
9.7538,1.9688,0.1605,0.1605
9.7538,1.9800,0.1595,0.1595
9.7425,1.9912,0.1599,0.1599
9.7312,2.0025,0.1605,0.1605
9.7200,2.0137,0.1613,0.1613
9.7200,2.0250,0.1591,0.1591
9.7088,2.0362,0.1602,0.1602
9.6975,2.0475,0.1614,0.1614
9.6862,2.0587,0.1619,0.1619
9.6862,2.0700,0.1595,0.1595
9.6750,2.0812,0.1599,0.1599
9.6638,2.0925,0.1605,0.1605
9.6525,2.1037,0.1613,0.1613
9.6525,2.1150,0.1591,0.1591
9.6412,2.1262,0.1602,0.1602
9.6300,2.1375,0.1614,0.1614
9.6188,2.1487,0.1611,0.1611
9.6188,2.1600,0.1610,0.1610
9.6075,2.1713,0.1610,0.1610
9.6075,2.1825,0.1610,0.1610
9.5962,2.1938,0.1614,0.1614
9.5962,2.2050,0.1599,0.1599
9.5850,2.2163,0.1605,0.1605
9.5738,2.2275,0.1593,0.1593
9.5738,2.2388,0.1591,0.1591
9.5625,2.2500,0.1595,0.1595
9.5512,2.2612,0.1582,0.1582
9.5400,2.2725,0.1571,0.1571
9.5400,2.2837,0.1591,0.1591
9.5288,2.2950,0.1583,0.1583
9.5175,2.3062,0.1575,0.1575
9.5175,2.3175,0.1599,0.1599
9.5062,2.3287,0.1595,0.1595
9.5062,2.3400,0.1605,0.1605
9.5062,2.3512,0.1583,0.1583
9.4950,2.3625,0.1591,0.1591
9.4837,2.3737,0.1602,0.1602
9.4725,2.3850,0.1602,0.1602
9.4612,2.3962,0.1591,0.1591
9.4612,2.4075,0.1610,0.1610
9.4500,2.4187,0.1605,0.1605
9.4387,2.4300,0.1599,0.1599
9.4387,2.4412,0.1599,0.1599
9.4275,2.4525,0.1605,0.1605
9.4275,2.4638,0.1583,0.1583
9.4162,2.4750,0.1591,0.1591
9.4162,2.4863,0.1571,0.1571
9.4050,2.4975,0.1582,0.1582
9.4050,2.5088,0.1563,0.1563
9.3937,2.5200,0.1577,0.1577
9.3825,2.5312,0.1593,0.1593
9.3825,2.5425,0.1577,0.1577
9.3712,2.5537,0.1595,0.1595
9.3600,2.5650,0.1582,0.1582
9.3487,2.5762,0.1571,0.1571
9.3487,2.5875,0.1591,0.1591
9.3375,2.5987,0.1583,0.1583
9.3375,2.6100,0.1605,0.1605
9.3262,2.6212,0.1599,0.1599
9.3262,2.6325,0.1591,0.1591
9.3150,2.6437,0.1592,0.1592
9.3150,2.6550,0.1566,0.1566
9.3037,2.6662,0.1570,0.1570
9.2925,2.6775,0.1575,0.1575
9.2812,2.6887,0.1582,0.1582
9.2700,2.7000,0.1571,0.1571
9.2700,2.7112,0.1571,0.1571
9.2587,2.7225,0.1582,0.1582
9.2587,2.7337,0.1563,0.1563
9.2475,2.7450,0.1577,0.1577
9.2363,2.7563,0.1593,0.1593
9.2363,2.7675,0.1575,0.1575
9.2250,2.7788,0.1583,0.1583
9.2137,2.7900,0.1582,0.1582
9.2025,2.8013,0.1571,0.1571
9.1913,2.8125,0.1561,0.1561
9.1913,2.8237,0.1583,0.1583
9.1800,2.8350,0.1575,0.1575
9.1800,2.8462,0.1593,0.1593
9.1687,2.8575,0.1595,0.1595
9.1575,2.8687,0.1592,0.1592
9.1575,2.8800,0.1610,0.1610
9.1575,2.8912,0.1602,0.1602
9.1463,2.9025,0.1614,0.1614
9.1463,2.9137,0.1611,0.1611
9.1350,2.9250,0.1611,0.1611
9.1350,2.9362,0.1591,0.1591
9.1237,2.9475,0.1592,0.1592
9.1237,2.9587,0.1566,0.1566
9.1125,2.9700,0.1570,0.1570
9.1013,2.9812,0.1575,0.1575
9.0900,2.9925,0.1582,0.1582
9.0787,3.0037,0.1571,0.1571
9.0675,3.0150,0.1561,0.1561
9.0563,3.0263,0.1553,0.1553
9.0450,3.0375,0.1546,0.1546
9.0450,3.0488,0.1570,0.1570
9.0337,3.0600,0.1566,0.1566
9.0337,3.0713,0.1592,0.1592
9.0225,3.0825,0.1591,0.1591
9.0113,3.0938,0.1592,0.1592
9.0113,3.1050,0.1591,0.1591
9.0000,3.1162,0.1595,0.1595
8.9887,3.1275,0.1582,0.1582
8.9775,3.1387,0.1571,0.1571
8.9775,3.1500,0.1591,0.1591
8.9663,3.1612,0.1583,0.1583
8.9550,3.1725,0.1575,0.1575
8.9550,3.1837,0.1599,0.1599
8.9437,3.1950,0.1595,0.1595
8.9325,3.2062,0.1592,0.1592
8.9212,3.2175,0.1591,0.1591
8.9212,3.2287,0.1618,0.1618
8.9100,3.2400,0.1618,0.1618
8.8987,3.2512,0.1619,0.1619
8.8875,3.2625,0.1618,0.1618
8.8875,3.2737,0.1644,0.1644
8.8762,3.2850,0.1644,0.1644
8.8650,3.2962,0.1644,0.1644
8.8537,3.3075,0.1644,0.1644
8.8425,3.3188,0.1644,0.1644
8.8312,3.3300,0.1645,0.1645
8.8200,3.3413,0.1645,0.1645
8.8087,3.3525,0.1644,0.1644
8.7975,3.3638,0.1645,0.1645
8.7862,3.3750,0.1645,0.1645
8.7750,3.3862,0.1644,0.1644
8.7637,3.3975,0.1644,0.1644
8.7525,3.4087,0.1645,0.1645
8.7412,3.4200,0.1647,0.1647
8.7300,3.4312,0.1652,0.1652
8.7188,3.4425,0.1658,0.1658
8.7075,3.4537,0.1652,0.1652
8.6962,3.4537,0.1644,0.1644
8.6850,3.4650,0.1654,0.1654
8.6738,3.4762,0.1658,0.1658
8.6625,3.4875,0.1647,0.1647
8.6512,3.4875,0.1661,0.1661
8.6400,3.4987,0.1654,0.1654
8.6288,3.5100,0.1644,0.1644
8.6175,3.5100,0.1665,0.1665
8.6062,3.5212,0.1658,0.1658
8.5950,3.5212,0.1679,0.1679
8.5838,3.5325,0.1674,0.1674
8.5725,3.5325,0.1677,0.1677
8.5612,3.5437,0.1660,0.1660
8.5500,3.5437,0.1672,0.1672
8.5388,3.5550,0.1650,0.1650
8.5275,3.5550,0.1664,0.1664
8.5162,3.5550,0.1672,0.1672
8.5050,3.5662,0.1661,0.1661
8.4938,3.5662,0.1674,0.1674
8.4825,3.5662,0.1674,0.1674
8.4712,3.5662,0.1664,0.1664
8.4600,3.5775,0.1672,0.1672
8.4488,3.5775,0.1684,0.1684
8.4375,3.5775,0.1677,0.1677
8.4262,3.5887,0.1672,0.1672
8.4150,3.5887,0.1685,0.1685
8.4038,3.5887,0.1698,0.1698
8.3925,3.5887,0.1694,0.1694
8.3812,3.5887,0.1691,0.1691
8.3700,3.5887,0.1689,0.1689
8.3588,3.5887,0.1684,0.1684
8.3475,3.6000,0.1710,0.1710
8.3362,3.6000,0.1708,0.1708
8.3250,3.6000,0.1702,0.1702
8.3137,3.6000,0.1698,0.1698
8.3025,3.6000,0.1694,0.1694
8.2912,3.6000,0.1691,0.1691
8.2800,3.6113,0.1725,0.1725
8.2687,3.6113,0.1725,0.1725
8.2575,3.6113,0.1725,0.1725
8.2462,3.6113,0.1725,0.1725
8.2350,3.6113,0.1725,0.1725
8.2237,3.6113,0.1725,0.1725
8.2125,3.6113,0.1725,0.1725
8.2012,3.6113,0.1725,0.1725
8.1900,3.6113,0.1725,0.1725
8.1787,3.6113,0.1725,0.1725
8.1675,3.6113,0.1725,0.1725
8.1562,3.6113,0.1725,0.1725
8.1450,3.6113,0.1725,0.1725
8.1337,3.6113,0.1725,0.1725
8.1225,3.6113,0.1725,0.1725
8.1113,3.6113,0.1725,0.1725
8.1000,3.6113,0.1725,0.1725
8.0887,3.6113,0.1725,0.1725
8.0775,3.6113,0.1725,0.1725
8.0663,3.6113,0.1725,0.1725
8.0550,3.6113,0.1725,0.1725
8.0437,3.6113,0.1725,0.1725
8.0325,3.6113,0.1725,0.1725
8.0213,3.6113,0.1725,0.1725
8.0100,3.6113,0.1725,0.1725
7.9987,3.6113,0.1725,0.1725
7.9875,3.6113,0.1725,0.1725
7.9762,3.6113,0.1725,0.1725
7.9650,3.6113,0.1725,0.1725
7.9537,3.6113,0.1725,0.1725
7.9425,3.6113,0.1725,0.1725
7.9312,3.6113,0.1725,0.1725
7.9200,3.6113,0.1725,0.1725
7.9087,3.6113,0.1725,0.1725
7.8975,3.6113,0.1725,0.1725
7.8862,3.6113,0.1725,0.1725
7.8750,3.6113,0.1725,0.1725
7.8637,3.6113,0.1725,0.1725
7.8525,3.6113,0.1725,0.1725
7.8412,3.6113,0.1725,0.1725
7.8300,3.6113,0.1725,0.1725
7.8187,3.6113,0.1725,0.1725
7.8075,3.6113,0.1725,0.1725
7.7962,3.6113,0.1725,0.1725
7.7850,3.6000,0.1714,0.1714
7.7737,3.6000,0.1721,0.1721
7.7625,3.6000,0.1725,0.1725
7.7512,3.5887,0.1687,0.1687
7.7400,3.5887,0.1687,0.1687
7.7287,3.5887,0.1687,0.1687
7.7175,3.5887,0.1687,0.1687
7.7062,3.5887,0.1687,0.1687
7.6950,3.5887,0.1687,0.1687
7.6837,3.5887,0.1687,0.1687
7.6725,3.5887,0.1687,0.1687
7.6612,3.5887,0.1687,0.1687
7.6500,3.5887,0.1687,0.1687
7.6387,3.5887,0.1687,0.1687
7.6275,3.5887,0.1687,0.1687
7.6162,3.5887,0.1687,0.1687
7.6050,3.5887,0.1687,0.1687
7.5938,3.5887,0.1687,0.1687
7.5825,3.5887,0.1687,0.1687
7.5713,3.5887,0.1687,0.1687
7.5600,3.5887,0.1687,0.1687
7.5488,3.5887,0.1687,0.1687
7.5375,3.5887,0.1687,0.1687
7.5263,3.5887,0.1687,0.1687
7.5150,3.5887,0.1687,0.1687
7.5038,3.5887,0.1687,0.1687
7.4925,3.5887,0.1687,0.1687
7.4812,3.5887,0.1687,0.1687
7.4700,3.5887,0.1687,0.1687
7.4587,3.5887,0.1687,0.1687
7.4475,3.5887,0.1687,0.1687
7.4362,3.5887,0.1687,0.1687
7.4250,3.5887,0.1687,0.1687
7.4137,3.5887,0.1687,0.1687
7.4025,3.5887,0.1687,0.1687
7.3912,3.5887,0.1687,0.1687
7.3800,3.5887,0.1687,0.1687
7.3687,3.5887,0.1687,0.1687
7.3575,3.5887,0.1687,0.1687
7.3462,3.5887,0.1687,0.1687
7.3350,3.5887,0.1687,0.1687
7.3237,3.5775,0.1684,0.1684
7.3125,3.5775,0.1692,0.1692
7.3012,3.5775,0.1701,0.1701
7.2900,3.5775,0.1710,0.1710
7.2787,3.5775,0.1714,0.1714
7.2675,3.5775,0.1699,0.1699
7.2562,3.5662,0.1708,0.1708
7.2450,3.5662,0.1708,0.1708
7.2337,3.5662,0.1696,0.1696
7.2225,3.5550,0.1687,0.1687
7.2112,3.5550,0.1687,0.1687
7.2000,3.5550,0.1687,0.1687
7.1887,3.5550,0.1687,0.1687
7.1775,3.5550,0.1684,0.1684
7.1662,3.5550,0.1677,0.1677
7.1550,3.5550,0.1671,0.1671
7.1437,3.5550,0.1665,0.1665
7.1325,3.5550,0.1661,0.1661
7.1212,3.5550,0.1657,0.1657
7.1100,3.5550,0.1654,0.1654
7.0987,3.5550,0.1652,0.1652
7.0875,3.5550,0.1650,0.1650
7.0762,3.5550,0.1650,0.1650
7.0650,3.5550,0.1650,0.1650
7.0537,3.5550,0.1650,0.1650
7.0425,3.5550,0.1650,0.1650
7.0312,3.5550,0.1650,0.1650
7.0200,3.5550,0.1650,0.1650
7.0088,3.5550,0.1650,0.1650
6.9975,3.5550,0.1650,0.1650
6.9863,3.5437,0.1684,0.1684
6.9750,3.5437,0.1687,0.1687
6.9638,3.5437,0.1687,0.1687
6.9525,3.5437,0.1687,0.1687
6.9413,3.5437,0.1687,0.1687
6.9300,3.5437,0.1687,0.1687
6.9188,3.5325,0.1684,0.1684
6.9075,3.5325,0.1692,0.1692
6.8962,3.5325,0.1698,0.1698
6.8850,3.5325,0.1702,0.1702
6.8737,3.5325,0.1708,0.1708
6.8625,3.5325,0.1714,0.1714
6.8512,3.5325,0.1721,0.1721
6.8400,3.5325,0.1725,0.1725
6.8287,3.5212,0.1687,0.1687
6.8175,3.5212,0.1687,0.1687
6.8062,3.5212,0.1687,0.1687
6.7950,3.5212,0.1687,0.1687
6.7837,3.5212,0.1687,0.1687
6.7725,3.5212,0.1687,0.1687
6.7612,3.5212,0.1687,0.1687
6.7500,3.5212,0.1687,0.1687
6.7387,3.5212,0.1684,0.1684
6.7275,3.5212,0.1677,0.1677
6.7162,3.5212,0.1671,0.1671
6.7050,3.5212,0.1665,0.1665
6.6937,3.5212,0.1661,0.1661
6.6825,3.5212,0.1657,0.1657
6.6712,3.5212,0.1654,0.1654
6.6600,3.5212,0.1652,0.1652
6.6487,3.5212,0.1650,0.1650
6.6375,3.5212,0.1650,0.1650
6.6262,3.5212,0.1650,0.1650
6.6150,3.5212,0.1650,0.1650
6.6037,3.5212,0.1650,0.1650
6.5925,3.5212,0.1650,0.1650
6.5812,3.5212,0.1650,0.1650
6.5700,3.5212,0.1650,0.1650
6.5587,3.5212,0.1650,0.1650
6.5475,3.5212,0.1650,0.1650
6.5362,3.5212,0.1650,0.1650
6.5250,3.5212,0.1650,0.1650
6.5137,3.5212,0.1650,0.1650
6.5025,3.5212,0.1650,0.1650
6.4912,3.5212,0.1650,0.1650
6.4800,3.5212,0.1650,0.1650
6.4688,3.5212,0.1650,0.1650
6.4575,3.5212,0.1650,0.1650
6.4463,3.5212,0.1650,0.1650
6.4350,3.5212,0.1650,0.1650
6.4238,3.5212,0.1650,0.1650
6.4125,3.5100,0.1684,0.1684
6.4013,3.5100,0.1687,0.1687
6.3900,3.5100,0.1687,0.1687
6.3788,3.5100,0.1687,0.1687
6.3675,3.5100,0.1687,0.1687
6.3563,3.5100,0.1687,0.1687
6.3450,3.4987,0.1708,0.1708
6.3337,3.4987,0.1721,0.1721
6.3225,3.4987,0.1725,0.1725
6.3112,3.4987,0.1725,0.1725
6.3000,3.4987,0.1725,0.1725
6.2887,3.4875,0.1725,0.1725
6.2775,3.4875,0.1725,0.1725
6.2662,3.4875,0.1725,0.1725
6.2550,3.4875,0.1725,0.1725
6.2437,3.4875,0.1725,0.1725
6.2325,3.4875,0.1721,0.1721
6.2212,3.4762,0.1687,0.1687
6.2100,3.4762,0.1687,0.1687
6.1987,3.4762,0.1687,0.1687
6.1875,3.4762,0.1687,0.1687
6.1762,3.4762,0.1687,0.1687
6.1650,3.4762,0.1687,0.1687
6.1537,3.4762,0.1687,0.1687
6.1425,3.4762,0.1687,0.1687
6.1312,3.4762,0.1687,0.1687
6.1200,3.4762,0.1687,0.1687
6.1087,3.4762,0.1687,0.1687
6.0975,3.4762,0.1687,0.1687
6.0862,3.4762,0.1687,0.1687
6.0750,3.4762,0.1687,0.1687
6.0637,3.4762,0.1687,0.1687
6.0525,3.4762,0.1687,0.1687
6.0412,3.4762,0.1687,0.1687
6.0300,3.4762,0.1687,0.1687
6.0187,3.4762,0.1687,0.1687
6.0075,3.4762,0.1687,0.1687
5.9962,3.4762,0.1687,0.1687
5.9850,3.4762,0.1687,0.1687
5.9737,3.4762,0.1687,0.1687
5.9625,3.4762,0.1687,0.1687
5.9512,3.4762,0.1687,0.1687
5.9400,3.4762,0.1687,0.1687
5.9287,3.4762,0.1687,0.1687
5.9175,3.4762,0.1687,0.1687
5.9062,3.4762,0.1687,0.1687
5.8950,3.4762,0.1687,0.1687
5.8838,3.4762,0.1687,0.1687
5.8725,3.4762,0.1687,0.1687
5.8613,3.4762,0.1687,0.1687
5.8500,3.4762,0.1687,0.1687
5.8388,3.4762,0.1687,0.1687
5.8275,3.4762,0.1687,0.1687
5.8163,3.4762,0.1687,0.1687
5.8050,3.4762,0.1687,0.1687
5.7938,3.4762,0.1687,0.1687
5.7825,3.4762,0.1684,0.1684
5.7713,3.4762,0.1677,0.1677
5.7600,3.4762,0.1671,0.1671
5.7487,3.4762,0.1665,0.1665
5.7375,3.4650,0.1650,0.1650
5.7262,3.4650,0.1650,0.1650
5.7150,3.4650,0.1652,0.1652
5.7037,3.4650,0.1654,0.1654
5.6925,3.4650,0.1649,0.1649
5.6812,3.4650,0.1638,0.1638
5.6700,3.4650,0.1628,0.1628
5.6587,3.4650,0.1619,0.1619
5.6475,3.4650,0.1611,0.1611
5.6362,3.4537,0.1640,0.1640
5.6250,3.4537,0.1634,0.1634
5.6137,3.4537,0.1628,0.1628
5.6025,3.4537,0.1623,0.1623
5.5912,3.4537,0.1619,0.1619
5.5800,3.4537,0.1616,0.1616
5.5687,3.4425,0.1652,0.1652
5.5575,3.4425,0.1650,0.1650
5.5462,3.4425,0.1650,0.1650
5.5350,3.4425,0.1650,0.1650
5.5237,3.4425,0.1650,0.1650
5.5125,3.4425,0.1650,0.1650
5.5012,3.4425,0.1650,0.1650
5.4900,3.4425,0.1650,0.1650
5.4787,3.4425,0.1650,0.1650
5.4675,3.4425,0.1650,0.1650
5.4562,3.4425,0.1650,0.1650
5.4450,3.4425,0.1650,0.1650
5.4337,3.4425,0.1650,0.1650
5.4225,3.4425,0.1650,0.1650
5.4112,3.4425,0.1650,0.1650
5.4000,3.4425,0.1650,0.1650
5.3887,3.4425,0.1650,0.1650
5.3775,3.4425,0.1650,0.1650
5.3662,3.4425,0.1650,0.1650
5.3550,3.4425,0.1650,0.1650
5.3438,3.4425,0.1650,0.1650
5.3325,3.4425,0.1650,0.1650
5.3213,3.4425,0.1650,0.1650
5.3100,3.4425,0.1650,0.1650
5.2988,3.4425,0.1650,0.1650
5.2875,3.4425,0.1650,0.1650
5.2763,3.4425,0.1650,0.1650
5.2650,3.4425,0.1650,0.1650
5.2538,3.4425,0.1650,0.1650
5.2425,3.4425,0.1650,0.1650
5.2313,3.4425,0.1650,0.1650
5.2200,3.4425,0.1650,0.1650
5.2088,3.4312,0.1657,0.1657
5.1975,3.4312,0.1661,0.1661
5.1863,3.4312,0.1665,0.1665
5.1750,3.4312,0.1660,0.1660
5.1637,3.4312,0.1649,0.1649
5.1525,3.4200,0.1647,0.1647
5.1412,3.4200,0.1656,0.1656
5.1300,3.4200,0.1656,0.1656
5.1187,3.4200,0.1647,0.1647
5.1075,3.4200,0.1640,0.1640
5.0962,3.4200,0.1634,0.1634
5.0850,3.4087,0.1665,0.1665
5.0737,3.4087,0.1661,0.1661
5.0625,3.4087,0.1657,0.1657
5.0512,3.4087,0.1654,0.1654
5.0400,3.4087,0.1652,0.1652
5.0287,3.3975,0.1687,0.1687
5.0175,3.3975,0.1687,0.1687
5.0062,3.3975,0.1687,0.1687
4.9950,3.3975,0.1687,0.1687
4.9837,3.3975,0.1687,0.1687
4.9725,3.3975,0.1687,0.1687
4.9612,3.3975,0.1687,0.1687
4.9500,3.3975,0.1687,0.1687
4.9387,3.3975,0.1687,0.1687
4.9275,3.3975,0.1687,0.1687
4.9162,3.3975,0.1687,0.1687
4.9050,3.3975,0.1687,0.1687
4.8937,3.3975,0.1687,0.1687
4.8825,3.3975,0.1687,0.1687
4.8712,3.3975,0.1687,0.1687
4.8600,3.3975,0.1687,0.1687
4.8487,3.3975,0.1687,0.1687
4.8375,3.3975,0.1687,0.1687
4.8262,3.3975,0.1687,0.1687
4.8150,3.3975,0.1687,0.1687
4.8037,3.3975,0.1687,0.1687
4.7925,3.3975,0.1687,0.1687
4.7812,3.3975,0.1687,0.1687
4.7700,3.3975,0.1687,0.1687
4.7588,3.3975,0.1687,0.1687
4.7475,3.3975,0.1687,0.1687
4.7363,3.3975,0.1687,0.1687
4.7250,3.3975,0.1687,0.1687
4.7138,3.3975,0.1687,0.1687
4.7025,3.3975,0.1687,0.1687
4.6913,3.3975,0.1687,0.1687
4.6800,3.3862,0.1684,0.1684
4.6688,3.3862,0.1692,0.1692
4.6575,3.3862,0.1696,0.1696
4.6463,3.3862,0.1685,0.1685
4.6350,3.3862,0.1674,0.1674
4.6238,3.3862,0.1664,0.1664
4.6125,3.3750,0.1692,0.1692
4.6012,3.3750,0.1684,0.1684
4.5900,3.3750,0.1677,0.1677
4.5787,3.3638,0.1687,0.1687
4.5675,3.3638,0.1687,0.1687
4.5562,3.3638,0.1687,0.1687
4.5450,3.3638,0.1687,0.1687
4.5337,3.3638,0.1687,0.1687
4.5225,3.3638,0.1687,0.1687
4.5112,3.3638,0.1687,0.1687
4.5000,3.3638,0.1684,0.1684
4.4887,3.3638,0.1677,0.1677
4.4775,3.3638,0.1671,0.1671
4.4662,3.3638,0.1665,0.1665
4.4550,3.3638,0.1661,0.1661
4.4437,3.3638,0.1657,0.1657
4.4325,3.3638,0.1654,0.1654
4.4212,3.3638,0.1652,0.1652
4.4100,3.3638,0.1650,0.1650
4.3987,3.3638,0.1650,0.1650
4.3875,3.3638,0.1650,0.1650
4.3762,3.3638,0.1650,0.1650
4.3650,3.3638,0.1652,0.1652
4.3537,3.3638,0.1654,0.1654
4.3425,3.3638,0.1657,0.1657
4.3312,3.3638,0.1661,0.1661
4.3200,3.3638,0.1665,0.1665
4.3087,3.3638,0.1671,0.1671
4.2975,3.3638,0.1677,0.1677
4.2862,3.3638,0.1677,0.1677
4.2750,3.3638,0.1671,0.1671
4.2637,3.3638,0.1665,0.1665
4.2525,3.3638,0.1661,0.1661
4.2412,3.3638,0.1657,0.1657
